EngagementId,DocumentId,Schedule,TaxYear,InvestmentName,InvestmentTaxId,InvestmentPrimaryId,InvestorName,InvestorTaxId,InvestorPrimaryId,Part,Section,ScheduleItemId,ScheduleItemDescription,ScheduleItemDetailId,DetailDescription,ItemCode,ItemSubCode,ItemSubSubCode,ScheduleItemOtherId,FootnoteType,FootnoteLine,Values,RowGroupId,ColumnGroupId,ExtractedScheduleItemGroupId,FileName,Category
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4764,Form 8621 - PFICs,BOY,1/1/2018,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4764,Form 8621 - PFICs,BOY,1/1/2018,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4764,Form 8621 - PFICs,BOY,1/1/2018,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4764,Form 8621 - PFICs,BOY,1/1/2018,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4764,Form 8621 - PFICs,BOY,1/1/2018,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4764,Form 8621 - PFICs,BOY,1/1/2018,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4764,Form 8621 - PFICs,BOY,1/1/2018,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4764,Form 8621 - PFICs,BOY,1/1/2018,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,2,,,,,,,,4780,Form 8621 - PFICs,CAPITAL GAIN,$0,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,CAYMAN ISLANDS,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,CAYMAN ISLANDS,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,CAYMAN ISLANDS,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,CAYMAN ISLANDS,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,"NICOSIA, CY",cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,"NICOSIA, CY",cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,"NICOSIA, CY",cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,"NICOSIA, CY",cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,CAYMAN ISLANDS,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,CAYMAN ISLANDS,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,CAYMAN ISLANDS,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4762,Form 8621 - PFICs,COUNTRY OF ORGANIZATION OR INCORPORATION,CAYMAN ISLANDS,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4760,Form 8621 - PFICs,DATE SHARES ACQUIRED DURING THE TAXABLE YEAR,NONE,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4761,Form 8621 - PFICs,DESCRIPTION OF EACH CLASS OF SHARES HELD,ORDINARY,02748a0d-c0bc-4944-b3ba-3dbc12ac2b0d,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,,,,,,,,,,4713,Form 199A,EIN,98-0009870,d472651c-2acc-4c1b-b34a-ad1c77f92fda,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,,,,,,,,,,4713,Form 199A,EIN,98-0009870,d472651c-2acc-4c1b-b34a-ad1c77f92fda,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,,,,,,,,,,4713,Form 199A,EIN,98-0009870,d472651c-2acc-4c1b-b34a-ad1c77f92fda,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,,,,,,,,,,4713,Form 199A,EIN,98-0009870,d472651c-2acc-4c1b-b34a-ad1c77f92fda,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4766,Form 8621 - PFICs,EIN,98-0595140,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4766,Form 8621 - PFICs,EIN,98-0595140,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4766,Form 8621 - PFICs,EIN,98-0595140,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4766,Form 8621 - PFICs,EIN,98-0595140,6b7a79d8-e4a4-4215-be02-666c5b1570ba,,,2021 Lucille Bluth K1_1_14.pdf,Actual
bde83f10-d643-ec11-9820-a085fc56e97f,e8e139f9-c88a-449e-8cbd-09887056597c,Federal K-1,2023,SITWELL COMPANY,98-0009870,FT12,LUCILLE BLUTH FUND,123-45-6789,F02,7,1,,,,,,,,4766,Form 8621 - PFICs,EIN,N/A,cc01c381-0422-494a-9b21-0066d231a919,,,2021 Lucille Bluth K1_1_14.pdf,Actual
